Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month Name,Profit Margin
CA-2017-128076,16-10-2028,07-02-2017,Standard Class,BO-11350,Bill Overfelt,San Diego,California,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2.00,0.00,12.63,2028,October,0.06
US-2015-163825,17-10-2028,19-06-2015,First Class,LC-16885,Lena Creighton,New York City,New York,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.38,3.00,0.20,1143.89,2028,October,0.375
CA-2016-105662,18-10-2028,09-05-2016,Standard Class,RB-19465,Rick Bensley,Tallahassee,Florida,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.25,4.00,0.20,31.47,2028,October,0.3375
CA-2017-152198,19-10-2028,10-09-2017,First Class,JD-16015,Joy Daniels,Toledo,Ohio,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.71,6.00,0.20,5.98,2028,October,0.3375
CA-2016-114307,20-10-2028,26-07-2016,Standard Class,MF-17665,Maureen Fritzler,Columbia,Maryland,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2.00,0.00,10.55,2028,October,0.28
CA-2016-159891,21-10-2028,06-02-2016,Standard Class,BF-11170,Ben Ferrer,Atlanta,Georgia,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,1.00,0.00,635.50,2028,October,0.5
CA-2016-112578,22-10-2028,02-01-2017,Standard Class,FO-14305,Frank Olsen,Sacramento,California,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1.00,0.00,4.07,2028,October,0.29
CA-2015-107083,23-10-2028,27-11-2015,Standard Class,BB-11545,Brenda Bowman,Fort Worth,Texas,Central,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.34,2.00,0.20,0.73,2028,October,0.1375
CA-2015-151722,24-10-2028,09-10-2015,Standard Class,IL-15100,Ivan Liston,Columbus,Ohio,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288.00,4.00,0.20,57.60,2028,October,0.2
CA-2016-151148,25-10-2028,13-09-2016,Same Day,PO-19180,Philisse Overcash,Louisville,Colorado,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.95,3.00,0.20,9.18,2028,October,0.0625
CA-2017-115882,26-10-2028,17-09-2017,First Class,DB-13555,Dorothy Badders,Raleigh,North Carolina,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.78,4.00,0.20,94.28,2028,October,0.1
CA-2015-132276,27-10-2028,28-02-2015,Standard Class,LC-16960,Lindsay Castell,New York City,New York,East,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88,6.00,0.00,6.72,2028,October,0.25
CA-2016-163636,28-10-2028,09-12-2016,Second Class,MP-18175,Mike Pelletier,Chicago,Illinois,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.54,2.00,0.20,0.31,2028,October,0.0875
CA-2016-102813,29-10-2028,03-07-2016,First Class,EA-14035,Erin Ashbrook,Huntsville,Texas,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5.00,0.30,0.00,2028,October,0
CA-2017-135377,30-10-2028,18-12-2017,Standard Class,BP-11095,Bart Pistole,New York City,New York,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.98,3.00,0.20,7.20,2028,October,0.025
CA-2015-165813,31-10-2028,22-03-2015,Second Class,BM-11785,Bryan Mills,Salem,Oregon,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,29.30,3.00,0.20,2.56,2028,October,0.0875
CA-2015-133585,01-11-2028,04-03-2015,First Class,CM-12715,Craig Molinari,Houston,Texas,Central,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.33,2.00,0.20,6.22,2028,November,0.1125
CA-2016-116911,02-11-2028,20-09-2016,Standard Class,JD-16150,Justin Deggeller,Twin Falls,Idaho,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.42,4.00,0.20,6.64,2028,November,0.325
US-2017-129224,03-11-2028,23-03-2017,Standard Class,AS-10630,Ann Steele,Knoxville,Tennessee,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.61,2.00,0.20,1.67,2028,November,0.3625
CA-2017-145765,04-11-2028,02-06-2017,Standard Class,CM-11815,Candace McMahon,Phoenix,Arizona,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5.00,0.20,19.60,2028,November,0.1
CA-2017-126914,05-11-2028,19-06-2017,Standard Class,JE-15715,Joe Elijah,Monroe,North Carolina,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.35,3.00,0.20,52.38,2028,November,0.075
CA-2015-169572,06-11-2028,12-09-2015,Standard Class,AG-10525,Andy Gerbode,Richmond,Virginia,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",46.62,9.00,0.00,21.45,2028,November,0.46
CA-2017-162075,07-11-2028,24-03-2017,Standard Class,TT-21220,Thomas Thornton,Houston,Texas,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.54,7.00,0.20,47.04,2028,November,0.0875
CA-2014-162992,08-11-2028,21-12-2014,First Class,BP-11095,Bart Pistole,Los Angeles,California,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2.00,0.00,6.87,2028,November,0.47
CA-2016-106397,09-11-2028,13-07-2016,Standard Class,MJ-17740,Max Jones,Orem,Utah,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2.00,0.00,6.22,2028,November,0.48
US-2016-150140,10-11-2028,10-04-2016,Standard Class,VM-21685,Valerie Mitchum,Burlington,Vermont,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,5.00,0.00,336.64,2028,November,0.26
CA-2014-116666,11-11-2028,10-05-2014,First Class,KT-16480,Kean Thornton,Philadelphia,Pennsylvania,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,5.00,0.40,240.00,2028,November,0.133333333
CA-2017-148992,12-11-2028,27-11-2017,Standard Class,CS-12250,Chris Selesnick,Chicago,Illinois,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,10.69,2.00,0.20,3.74,2028,November,0.35
CA-2016-140935,13-11-2028,12-11-2016,First Class,AB-10015,Aaron Bergman,Oklahoma City,Oklahoma,Central,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,221.98,2.00,0.00,62.15,2028,November,0.28
CA-2014-157644,14-11-2028,01-01-2015,First Class,AH-10030,Aaron Hawkins,New York City,New York,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77,3.00,0.00,11.47,2028,November,0.33
US-2017-100398,15-11-2028,23-08-2017,Standard Class,DO-13435,Denny Ordway,Salt Lake City,Utah,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",102.72,3.00,0.20,37.24,2028,November,0.3625
CA-2016-113082,16-11-2028,16-09-2016,Standard Class,MC-17590,Matt Collister,Utica,New York,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2.00,0.00,14.57,2028,November,0.36
US-2017-110646,17-11-2028,31-10-2017,Standard Class,JF-15190,Jamie Frazer,Philadelphia,Pennsylvania,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.28,3.00,0.70,-27.74,2028,November,-0.833333333
CA-2017-120614,18-11-2028,04-06-2017,Standard Class,SM-20950,Suzanne McNair,Los Angeles,California,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4.00,0.00,18.01,2028,November,0.48
US-2016-140172,19-11-2028,13-03-2016,Standard Class,SP-20650,Stephanie Phelps,Jackson,Michigan,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.14,3.00,0.10,48.33,2028,November,0.233333333
CA-2015-127754,20-11-2028,31-07-2015,Standard Class,CK-12760,Cyma Kinney,Glendale,Arizona,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,266.35,3.00,0.20,13.32,2028,November,0.05
CA-2015-144274,21-11-2028,25-11-2015,Second Class,PW-19240,Pierre Wener,Wilmington,Delaware,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2.00,0.00,89.31,2028,November,0.29
CA-2015-142930,22-11-2028,02-12-2015,Standard Class,EB-14170,Evan Bailliet,Austin,Texas,Central,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4.00,0.20,117.43,2028,November,0.35
CA-2017-100622,23-11-2028,07-11-2017,Standard Class,DK-13090,Dave Kipp,Orlando,Florida,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.98,2.00,0.20,311.99,2028,November,0.325
CA-2017-117156,24-11-2028,23-03-2017,Second Class,TB-21055,Ted Butterfield,Reading,Pennsylvania,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.86,3.00,0.20,2.88,2028,November,0.325
CA-2015-115399,25-11-2028,22-12-2015,First Class,AG-10900,Arthur Gainer,Philadelphia,Pennsylvania,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.91,3.00,0.20,2.51,2028,November,0.3625
US-2014-157847,26-11-2028,06-04-2014,Second Class,SC-20020,Sam Craven,Houston,Texas,Central,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,26.72,5.00,0.20,9.35,2028,November,0.35
CA-2015-115168,27-11-2028,09-06-2015,Standard Class,BB-11545,Brenda Bowman,Saint Charles,Missouri,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,10.56,2.00,0.00,4.75,2028,November,0.45
CA-2014-109680,28-11-2028,09-10-2014,First Class,VP-21760,Victoria Pisteka,Indianapolis,Indiana,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386.34,2.00,0.00,54.09,2028,November,0.14
CA-2016-167983,29-11-2028,24-08-2016,Second Class,RP-19270,Rachel Payne,Seattle,Washington,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,10.00,0.20,11.70,2028,November,0.35
CA-2015-145324,30-11-2028,19-11-2015,Standard Class,DH-13675,Duane Huffman,Harrisonburg,Virginia,South,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2.00,0.00,14.39,2028,November,0.36
CA-2015-153423,01-12-2028,27-06-2015,Standard Class,SW-20455,Shaun Weien,Rochester,New York,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.57,2.00,0.20,456.59,2028,December,0.375
US-2017-132675,02-12-2028,28-09-2017,Standard Class,KF-16285,Karen Ferguson,Sandy Springs,Georgia,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1.00,0.00,3.88,2028,December,0.25
CA-2014-153808,03-12-2028,10-04-2014,Second Class,FH-14275,Frank Hawley,Los Angeles,California,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3.00,0.00,18.45,2028,December,0.26
US-2016-112396,04-12-2028,13-02-2016,Standard Class,JR-16210,Justin Ritter,San Francisco,California,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3.00,0.00,39.59,2028,December,0.44
CA-2014-141173,05-12-2028,20-11-2014,Second Class,JC-16105,Julie Creighton,Minneapolis,Minnesota,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5.00,0.00,16.79,2028,December,0.25
CA-2017-156664,06-12-2028,23-12-2017,Standard Class,BP-11290,Beth Paige,Columbus,Ohio,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.24,3.00,0.70,-6.03,2028,December,-0.833333333
CA-2015-140718,07-12-2028,04-07-2015,First Class,FA-14230,Frank Atkinson,Raleigh,North Carolina,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24,1.00,0.20,8.35,2028,December,0.1125
CA-2014-119977,08-12-2028,13-10-2014,Second Class,DN-13690,Duane Noonan,New York City,New York,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92,4.00,0.00,55.76,2028,December,0.45
US-2015-115343,09-12-2028,25-09-2015,First Class,FO-14305,Frank Olsen,Philadelphia,Pennsylvania,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.60,5.00,0.20,6.26,2028,December,0.1125
CA-2017-163671,10-12-2028,30-12-2017,Standard Class,DP-13105,Dave Poirier,Meridian,Idaho,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.31,3.00,0.20,7.99,2028,December,0.375
CA-2017-135909,11-12-2028,20-10-2017,Standard Class,JW-15220,Jane Waco,Sacramento,California,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,6.00,0.00,39.89,2028,December,0.19
US-2017-114356,12-12-2028,26-08-2017,Standard Class,TT-21460,Tonja Turnell,Charlotte,North Carolina,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,35.96,1.00,0.20,3.60,2028,December,0.1
CA-2015-125934,13-12-2028,18-09-2015,Standard Class,SN-20560,Skye Norling,Paterson,New Jersey,East,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3.00,0.00,14.90,2028,December,0.48
CA-2015-158148,14-12-2028,26-12-2015,Standard Class,JM-15865,John Murray,Arlington,Virginia,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3.00,0.00,10.88,2028,December,0.3
CA-2014-120411,15-12-2028,23-09-2014,First Class,SB-20185,Sarah Brown,Chicago,Illinois,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5.00,0.30,-70.49,2028,December,-0.142857143
CA-2016-158260,16-12-2028,08-11-2016,Standard Class,CC-12475,Cindy Chapman,San Diego,California,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.40,2.00,0.20,77.22,2028,December,0.1125
CA-2017-101805,17-12-2028,06-12-2017,Standard Class,SH-19975,Sally Hughsby,Seattle,Washington,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5.00,0.20,5.37,2028,December,0.3375
US-2014-105137,18-12-2028,10-10-2014,Same Day,RB-19435,Richard Bierner,Columbus,Ohio,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.99,2.00,0.70,-71.40,2028,December,-0.7
CA-2017-142489,19-12-2028,16-11-2017,Second Class,TC-21295,Toby Carlisle,Houston,Texas,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,5.00,0.80,-32.99,2028,December,-1.5
US-2016-141264,20-12-2028,19-08-2016,Standard Class,CT-11995,Carol Triggs,Irving,Texas,Central,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.38,2.00,0.20,-34.76,2028,December,-0.1875
CA-2017-126928,21-12-2028,23-09-2017,Standard Class,GZ-14470,Gary Zandusky,Morristown,New Jersey,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.00,4.00,0.00,225.60,2028,December,0.47
US-2015-107944,22-12-2028,25-03-2015,First Class,AM-10360,Alice McCarthy,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11.00,0.00,92.51,2028,December,0.48
CA-2016-135594,23-12-2028,03-07-2016,Second Class,AH-10120,Adrian Hane,Aurora,Illinois,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7.00,0.20,-0.63,2028,December,-0.0125
US-2017-115252,24-12-2028,25-10-2017,Standard Class,MY-18295,Muhammed Yedwab,Durham,North Carolina,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,15.98,2.00,0.20,1.40,2028,December,0.0875
CA-2014-107398,25-12-2028,30-08-2014,Standard Class,BS-11590,Brendan Sweed,Columbus,Ohio,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.53,4.00,0.70,-4.57,2028,December,-0.7
CA-2014-169642,26-12-2028,30-07-2014,Second Class,BB-10990,Barry Blumstein,Los Angeles,California,West,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,2.00,0.00,0.00,2028,December,0
CA-2017-103968,27-12-2028,07-12-2017,Standard Class,ML-17755,Max Ludwig,Stockton,California,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9.00,0.00,107.04,2028,December,0.17
CA-2016-147256,28-12-2028,21-10-2016,Second Class,FC-14245,Frank Carlisle,Columbia,Missouri,Central,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3.00,0.00,220.49,2028,December,0.49
CA-2016-162159,29-12-2028,18-09-2016,First Class,CR-12625,Corey Roper,Columbus,Georgia,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2.00,0.00,30.45,2028,December,0.25
CA-2015-111038,30-12-2028,06-12-2015,Standard Class,LC-16960,Lindsay Castell,San Diego,California,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.67,9.00,0.20,267.67,2028,December,0.1
CA-2014-124723,31-12-2028,12-08-2014,Standard Class,GZ-14470,Gary Zandusky,Texas City,Texas,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2.00,0.30,41.93,2028,December,0.085714286
CA-2016-167241,01-01-2029,22-08-2016,Standard Class,BD-11320,Bill Donatelli,Los Angeles,California,West,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3.00,0.00,43.68,2029,January,0.14
CA-2015-163237,02-01-2029,09-08-2015,Second Class,EM-14095,Eudokia Martin,Springfield,Virginia,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3.00,0.00,148.49,2029,January,0.3
CA-2016-150483,03-01-2029,04-06-2016,Standard Class,BP-11290,Beth Paige,Decatur,Illinois,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.06,3.00,0.60,-12.83,2029,January,-0.4
US-2016-126431,04-01-2029,01-07-2016,Same Day,SU-20665,Stephanie Ulpright,New York City,New York,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,1.00,0.00,14.04,2029,January,0.46
CA-2016-139934,05-01-2029,20-12-2016,First Class,AY-10555,Andy Yotov,San Francisco,California,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.98,7.00,0.20,6.70,2029,January,0.1
CA-2015-109603,06-01-2029,01-02-2015,Standard Class,EM-13825,Elizabeth Moffitt,Moreno Valley,California,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8.00,0.00,84.05,2029,January,0.46
CA-2017-160661,07-01-2029,01-11-2017,Standard Class,SA-20830,Sue Ann Reed,Everett,Massachusetts,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,21.93,3.00,0.00,10.31,2029,January,0.47
CA-2017-102610,08-01-2029,08-11-2017,Standard Class,CA-12265,Christina Anderson,Chattanooga,Tennessee,South,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,95.98,3.00,0.20,15.60,2029,January,0.1625
US-2016-144057,09-01-2029,13-05-2016,Standard Class,CV-12805,Cynthia Voltz,Austin,Texas,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.66,6.00,0.20,107.08,2029,January,0.125
CA-2014-160276,10-01-2029,08-04-2014,Standard Class,AH-10690,Anna Häberlin,Virginia Beach,Virginia,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2.00,0.00,46.20,2029,January,0.26
CA-2014-132983,11-01-2029,03-05-2014,Standard Class,DS-13180,David Smith,Jamestown,New York,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2.00,0.00,57.59,2029,January,0.36
CA-2016-145709,12-01-2029,08-10-2016,Standard Class,AH-10690,Anna Häberlin,Coral Gables,Florida,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3.00,0.20,19.76,2029,January,0.375
CA-2017-133928,13-01-2029,17-06-2017,Standard Class,ZC-21910,Zuschuss Carroll,Hickory,North Carolina,South,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.57,4.00,0.70,-3.81,2029,January,-0.833333333
CA-2016-168032,14-01-2029,03-02-2016,Standard Class,DF-13135,David Flashing,Rockford,Illinois,Central,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.97,4.00,0.20,144.00,2029,January,0.1
CA-2015-143616,15-01-2029,29-09-2015,Second Class,SS-20140,Saphhira Shifley,Seattle,Washington,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.20,5.00,0.00,25.79,2029,January,0.26
US-2015-168704,16-01-2029,17-04-2015,Standard Class,FP-14320,Frank Preis,Huntsville,Texas,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4.00,0.30,-113.28,2029,January,-0.185714286
CA-2017-143252,17-01-2029,24-12-2017,Standard Class,HE-14800,Harold Engle,Milwaukee,Wisconsin,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,5.00,0.00,22.99,2029,January,0.23
CA-2016-102134,18-01-2029,19-03-2016,Standard Class,SP-20545,Sibella Parks,Green Bay,Wisconsin,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2.00,0.00,4.35,2029,January,0.26
CA-2017-130036,19-01-2029,27-08-2017,Same Day,BP-11185,Ben Peterman,Philadelphia,Pennsylvania,East,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,12.67,3.00,0.20,3.96,2029,January,0.3125
CA-2015-134117,20-01-2029,19-12-2015,Second Class,PG-18895,Paul Gonzalez,Los Angeles,California,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5.00,0.00,53.26,2029,January,0.26
CA-2014-130918,21-01-2029,24-08-2014,Second Class,JP-15520,Jeremy Pistek,North Miami,Florida,South,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.63,3.00,0.20,-1.81,2029,January,-0.2375
CA-2016-159023,22-01-2029,05-11-2016,First Class,NW-18400,Natalie Webber,Portland,Oregon,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.16,7.00,0.70,-3.47,2029,January,-0.833333333
CA-2017-111717,23-01-2029,16-10-2017,Standard Class,SW-20245,Scot Wooten,Aurora,Illinois,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.36,3.00,0.30,-47.87,2029,January,-0.2
CA-2014-154592,24-01-2029,08-12-2014,First Class,EH-14005,Erica Hernandez,San Francisco,California,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3.00,0.00,80.79,2029,January,0.49
CA-2014-128622,25-01-2029,17-11-2014,Second Class,SC-20260,Scott Cohen,San Francisco,California,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3.00,0.00,3.29,2029,January,0.3
CA-2017-148355,26-01-2029,28-12-2017,Standard Class,NC-18535,Nick Crebassa,New Bedford,Massachusetts,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3.00,0.00,9.33,2029,January,0.48
CA-2014-132913,27-01-2029,26-12-2014,First Class,AS-10090,Adam Shillingsburg,San Diego,California,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1.00,0.00,3.63,2029,January,0.26
CA-2017-150910,28-01-2029,28-12-2017,Standard Class,JL-15130,Jack Lebron,Jackson,Tennessee,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.96,6.00,0.40,-249.32,2029,January,-0.266666667
CA-2014-156790,29-01-2029,10-08-2014,Second Class,VG-21790,Vivek Gonzalez,Jacksonville,Florida,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.46,4.00,0.20,-7.77,2029,January,-0.05
CA-2014-126480,30-01-2029,24-09-2014,Standard Class,HG-14965,Henry Goldwyn,San Diego,California,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2.00,0.00,3.85,2029,January,0.45
CA-2017-105620,31-01-2029,28-12-2017,First Class,JH-15430,Jennifer Halladay,Hialeah,Florida,South,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.00,3.00,0.20,5.78,2029,January,0.275
CA-2017-150266,01-02-2029,30-11-2017,Standard Class,RO-19780,Rose O'Brian,Houston,Texas,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,5.00,0.20,37.50,2029,February,0.125
CA-2016-157280,02-02-2029,07-11-2016,First Class,LW-17125,Liz Willingham,Virginia Beach,Virginia,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2.00,0.00,71.23,2029,February,0.26
CA-2017-106691,03-02-2029,12-11-2017,Standard Class,CC-12370,Christopher Conant,Houston,Texas,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.25,2.00,0.80,-1.93,2029,February,-1.55
